supplier_id,material_type,avg_supply,avg_deviation,fulfillment,stability,超额供货率,短缺供货率,eff_supply,unit_price,cost_coeff,selected,supply_amount,capacity_contribution,week
S086,C,87.13106796,0.418583043,0.985645933,0.30162823,0.736842105,0.157894737,127.4382379,1,127.4382379,0,0,0,22
S210,C,133,0.562696876,0.848920863,0.394477889,0.532374101,0.338129496,134.893018,1,134.893018,1,134.893018,187.3514138,22
S003,C,68.78534031,0.159044751,0.959798995,0.717372076,0.753768844,0.145728643,103.0538179,1,103.0538179,1,103.0538179,143.1303026,22
S114,A,47.73362445,0.286360831,0.991341991,0.330690134,0.792207792,0.147186147,72.95700874,1.2,87.54841048,0,0,0,22
S074,C,76.32163743,0.621882468,0.93442623,0.347781619,0.612021858,0.278688525,88.74450003,1,88.74450003,1,88.74450003,123.25625,22
S007,A,28.95,0.258487195,1,0.976528063,0.795833333,0.133333333,45.05745833,1.2,54.06895,1,45.05745833,75.09576389,22
S273,A,105.3777778,0.179010048,0.909090909,0.519523542,0.737373737,0.161616162,153.4918024,1.2,184.1901629,1,153.4918024,255.8196707,22
S189,A,58.88741722,0.108888122,0.949685535,1.099249628,0.779874214,0.144654088,89.65068288,1.2,107.5808195,1,89.65068288,149.4178048,22
S201,A,2928.178571,0.765611602,0.571428571,0.156572355,0.489795918,0.469387755,2314.736747,1.2,2777.684096,1,2314.736747,3857.894578,23
S140,B,1379.210046,0.373354562,0.995454545,0.287503115,0.827272727,0.113636364,2233.807345,1.1,2457.188079,0,0,0,23
S348,A,476.3969072,0.455140058,0.974874372,0.146388733,0.819095477,0.08040201,796.9341561,1.2,956.3209873,1,796.9341561,1328.223593,23
S151,C,810.4083333,0.277513039,1,0.444098581,0.854166667,0.045833333,1433.761479,1,1433.761479,0,0,0,23
S229,A,1478.695833,0.019689623,1,3.156300409,0.8375,0.054166667,2569.927149,1.2,3083.912579,1,2569.927149,4283.211915,23
S361,C,1367,0.021790243,1,3.394019326,0.758333333,0.120833333,2113.201632,1,2113.201632,0,0,0,23
S374,C,205.1,0.012609796,1,0.114350566,0.783333333,0.004166667,364.2376597,1,364.2376597,1,364.2376597,505.8856385,23
S108,B,1003.958333,0.119961687,1,0.81928564,0.8625,0.054166667,1768.587641,1.1,1945.446405,0,0,0,23
S139,B,684.0630631,0.153126899,0.991071429,0.29848899,0.901785714,0.03125,1260.286943,1.1,1386.315638,0,0,0,23
S126,C,522.4175824,0.64531126,0.91,0.175231362,0.74,0.16,763.5655385,1,763.5655385,1,763.5655385,1060.507692,23
S330,B,569.3833333,0.221378194,1,0.845089684,0.808333333,0.0875,939.5418108,1.1,1033.495992,0,0,0,23
S395,A,1024.905405,0.286496073,0.880952381,0.320395778,0.761904762,0.130952381,1569.313776,1.2,1883.176531,1,1569.313776,2615.522959,23
S308,B,570.825,0.27536263,1,1.046583425,0.829166667,0.083333333,957.1228906,1.1,1052.83518,0,0,0,23
S340,B,714.275,0.014965116,1,4.47578385,0.833333333,0.058333333,1233.116424,1.1,1356.428066,0,0,0,23
S282,A,705.5833333,0.007399232,1,1.824256608,0.883333333,0.0125,1312.238003,1.2,1574.685604,1,1312.238003,2187.063339,23
S275,A,660.6375,0.009895669,1,5.719574042,0.8375,0.054166667,1148.16733,1.2,1377.800796,1,1148.16733,1913.612217,23
S329,A,652.1583333,0.01164055,1,5.468090102,0.85,0.058333333,1136.114163,1.2,1363.336996,1,1136.114163,1893.523605,23
S307,A,457.2865497,0.23895159,0.994186047,0.220374522,0.610465116,0.029069767,715.0357796,1.2,858.0429355,1,715.0357796,1191.726299,23
S268,C,540.775,0.012939631,1,7.62885973,0.866666667,0.0625,946.35625,1,946.35625,0,0,0,23
S131,B,572.9666667,0.028275016,1,3.927493405,0.820833333,0.091666667,947.6430984,1.1,1042.407408,0,0,0,23
S356,C,542.9458333,0.032387718,1,1.532846072,0.841666667,0.05,949.9289809,1,949.9289809,1,949.9289809,1319.345807,23
S306,C,525.4,0.01363781,1,4.526978751,0.854166667,0.045833333,929.5292882,1,929.5292882,1,929.5292882,1291.0129,23
S194,C,422.3541667,0.019619254,1,7.241287638,0.85,0.054166667,739.0318012,1,739.0318012,1,739.0318012,1026.433057,23
S037,C,322.8407643,0.261935369,0.97515528,0.328656318,0.720496894,0.099378882,500.246877,1,500.246877,0,0,0,23
S352,A,370.9625,0.024983203,1,2.566985406,0.808333333,0.083333333,614.9218663,1.2,737.9062396,1,614.9218663,1024.869777,23
S143,A,344.9458333,0.145743893,1,1.253935441,0.808333333,0.104166667,558.8002727,1.2,670.5603273,0,0,0,23
S247,C,236.2416667,0.024535714,1,7.115002247,0.866666667,0.054166667,417.097787,1,417.097787,1,417.097787,579.302482,23
S266,A,27.1625,0.242170819,1,8.259747457,0.820833333,0.129166667,43.07001063,1.2,51.68401276,1,43.07001063,71.78335106,23
S031,B,171.6958333,0.036124673,1,5.353751758,0.845833333,0.075,293.1527504,1.1,322.4680255,0,0,0,23
S284,C,194.1541667,0.023772383,1,1.201643766,0.908333333,0,370.5108681,1,370.5108681,1,370.5108681,514.5984279,23
S294,C,78.50833333,0.074433657,1,5.900560683,0.8,0.120833333,124.2394375,1,124.2394375,1,124.2394375,172.5547743,23
S346,B,96.83333333,0.135896398,1,5.598436573,0.808333333,0.129166667,152.4889641,1.1,167.7378605,0,0,0,23
S365,C,173.4625,0.032788086,1,2.690261294,0.85,0.05,304.8603438,1,304.8603438,1,304.8603438,423.4171441,23
S338,B,147.5931373,0.222702504,1,0.293621601,0.833333333,0.058823529,254.6705113,1.1,280.1375625,0,0,0,23
S040,B,132.9375,0.075741656,1,1.786946303,0.783333333,0.095833333,214.352487,1.1,235.7877357,0,0,0,23
S364,B,119.8458333,0.082225284,1,1.191667898,0.875,0.058333333,211.6027995,1.1,232.7630794,0,0,0,23
S367,B,109.7291667,0.120730825,1,1.649317184,0.8,0.1,177.76125,1.1,195.537375,0,0,0,23
S055,B,100.1708333,0.314601151,1,0.525300859,0.816666667,0.1,163.7793125,1.1,180.1572437,0,0,0,23
S244,C,68.35833333,0.144638551,1,1.900508614,0.7625,0.129166667,104.9193607,1,104.9193607,1,104.9193607,145.7213343,23
S080,C,80.15416667,0.080879237,1,1.412194627,0.804166667,0.125,126.5350412,1,126.5350412,1,126.5350412,175.7431128,23
S123,A,26.87083333,0.215220949,1,2.642193827,0.733333333,0.191666667,37.64902315,1.2,45.17882778,1,37.64902315,62.74837191,23
S218,C,64.5125,0.087177748,1,1.784614187,0.829166667,0.070833333,109.6454898,1,109.6454898,1,109.6454898,152.2854025,23
S086,C,87.13106796,0.418583043,0.985645933,0.30162823,0.736842105,0.157894737,127.4382379,1,127.4382379,0,0,0,23
S210,C,133,0.562696876,0.848920863,0.394477889,0.532374101,0.338129496,134.893018,1,134.893018,1,134.893018,187.3514138,23
S003,C,68.78534031,0.159044751,0.959798995,0.717372076,0.753768844,0.145728643,103.0538179,1,103.0538179,0,0,0,23
S114,A,47.73362445,0.286360831,0.991341991,0.330690134,0.792207792,0.147186147,72.95700874,1.2,87.54841048,1,72.95700874,121.5950146,23
S074,C,76.32163743,0.621882468,0.93442623,0.347781619,0.612021858,0.278688525,88.74450003,1,88.74450003,1,88.74450003,123.25625,23
S007,A,28.95,0.258487195,1,0.976528063,0.795833333,0.133333333,45.05745833,1.2,54.06895,1,45.05745833,75.09576389,23
S273,A,105.3777778,0.179010048,0.909090909,0.519523542,0.737373737,0.161616162,153.4918024,1.2,184.1901629,0,0,0,23
S189,A,58.88741722,0.108888122,0.949685535,1.099249628,0.779874214,0.144654088,89.65068288,1.2,107.5808195,1,89.65068288,149.4178048,23
S201,A,2928.178571,0.765611602,0.571428571,0.156572355,0.489795918,0.469387755,2314.736747,1.2,2777.684096,1,2314.736747,3857.894578,24
S140,B,1379.210046,0.373354562,0.995454545,0.287503115,0.827272727,0.113636364,2233.807345,1.1,2457.188079,0,0,0,24
S348,A,476.3969072,0.455140058,0.974874372,0.146388733,0.819095477,0.08040201,796.9341561,1.2,956.3209873,0,0,0,24
S151,C,810.4083333,0.277513039,1,0.444098581,0.854166667,0.045833333,1433.761479,1,1433.761479,1,1433.761479,1991.335388,24
S229,A,1478.695833,0.019689623,1,3.156300409,0.8375,0.054166667,2569.927149,1.2,3083.912579,1,2569.927149,4283.211915,24
S361,C,1367,0.021790243,1,3.394019326,0.758333333,0.120833333,2113.201632,1,2113.201632,1,2113.201632,2935.002267,24
S374,C,205.1,0.012609796,1,0.114350566,0.783333333,0.004166667,364.2376597,1,364.2376597,1,364.2376597,505.8856385,24
S108,B,1003.958333,0.119961687,1,0.81928564,0.8625,0.054166667,1768.587641,1.1,1945.446405,0,0,0,24
S139,B,684.0630631,0.153126899,0.991071429,0.29848899,0.901785714,0.03125,1260.286943,1.1,1386.315638,0,0,0,24
S126,C,522.4175824,0.64531126,0.91,0.175231362,0.74,0.16,763.5655385,1,763.5655385,0,0,0,24
S330,B,569.3833333,0.221378194,1,0.845089684,0.808333333,0.0875,939.5418108,1.1,1033.495992,0,0,0,24
S395,A,1024.905405,0.286496073,0.880952381,0.320395778,0.761904762,0.130952381,1569.313776,1.2,1883.176531,1,1569.313776,2615.522959,24
S308,B,570.825,0.27536263,1,1.046583425,0.829166667,0.083333333,957.1228906,1.1,1052.83518,0,0,0,24
S340,B,714.275,0.014965116,1,4.47578385,0.833333333,0.058333333,1233.116424,1.1,1356.428066,0,0,0,24
S282,A,705.5833333,0.007399232,1,1.824256608,0.883333333,0.0125,1312.238003,1.2,1574.685604,0,0,0,24
S275,A,660.6375,0.009895669,1,5.719574042,0.8375,0.054166667,1148.16733,1.2,1377.800796,0,0,0,24
S329,A,652.1583333,0.01164055,1,5.468090102,0.85,0.058333333,1136.114163,1.2,1363.336996,1,1136.114163,1893.523605,24
S307,A,457.2865497,0.23895159,0.994186047,0.220374522,0.610465116,0.029069767,715.0357796,1.2,858.0429355,1,715.0357796,1191.726299,24
S268,C,540.775,0.012939631,1,7.62885973,0.866666667,0.0625,946.35625,1,946.35625,0,0,0,24
S131,B,572.9666667,0.028275016,1,3.927493405,0.820833333,0.091666667,947.6430984,1.1,1042.407408,0,0,0,24
S356,C,542.9458333,0.032387718,1,1.532846072,0.841666667,0.05,949.9289809,1,949.9289809,1,949.9289809,1319.345807,24
S306,C,525.4,0.01363781,1,4.526978751,0.854166667,0.045833333,929.5292882,1,929.5292882,1,929.5292882,1291.0129,24
S194,C,422.3541667,0.019619254,1,7.241287638,0.85,0.054166667,739.0318012,1,739.0318012,1,739.0318012,1026.433057,24
S037,C,322.8407643,0.261935369,0.97515528,0.328656318,0.720496894,0.099378882,500.246877,1,500.246877,1,500.246877,694.7873292,24
S352,A,370.9625,0.024983203,1,2.566985406,0.808333333,0.083333333,614.9218663,1.2,737.9062396,1,614.9218663,1024.869777,24
S143,A,344.9458333,0.145743893,1,1.253935441,0.808333333,0.104166667,558.8002727,1.2,670.5603273,1,558.8002727,931.3337879,24
S247,C,236.2416667,0.024535714,1,7.115002247,0.866666667,0.054166667,417.097787,1,417.097787,1,417.097787,579.302482,24
S266,A,27.1625,0.242170819,1,8.259747457,0.820833333,0.129166667,43.07001063,1.2,51.68401276,1,43.07001063,71.78335106,24
S031,B,171.6958333,0.036124673,1,5.353751758,0.845833333,0.075,293.1527504,1.1,322.4680255,0,0,0,24
S284,C,194.1541667,0.023772383,1,1.201643766,0.908333333,0,370.5108681,1,370.5108681,1,370.5108681,514.5984279,24
S294,C,78.50833333,0.074433657,1,5.900560683,0.8,0.120833333,124.2394375,1,124.2394375,0,0,0,24
S346,B,96.83333333,0.135896398,1,5.598436573,0.808333333,0.129166667,152.4889641,1.1,167.7378605,0,0,0,24
S365,C,173.4625,0.032788086,1,2.690261294,0.85,0.05,304.8603438,1,304.8603438,1,304.8603438,423.4171441,24
S338,B,147.5931373,0.222702504,1,0.293621601,0.833333333,0.058823529,254.6705113,1.1,280.1375625,0,0,0,24
S040,B,132.9375,0.075741656,1,1.786946303,0.783333333,0.095833333,214.352487,1.1,235.7877357,0,0,0,24
S364,B,119.8458333,0.082225284,1,1.191667898,0.875,0.058333333,211.6027995,1.1,232.7630794,0,0,0,24
S367,B,109.7291667,0.120730825,1,1.649317184,0.8,0.1,177.76125,1.1,195.537375,0,0,0,24
S055,B,100.1708333,0.314601151,1,0.525300859,0.816666667,0.1,163.7793125,1.1,180.1572437,0,0,0,24
S244,C,68.35833333,0.144638551,1,1.900508614,0.7625,0.129166667,104.9193607,1,104.9193607,0,0,0,24
S080,C,80.15416667,0.080879237,1,1.412194627,0.804166667,0.125,126.5350412,1,126.5350412,0,0,0,24
S123,A,26.87083333,0.215220949,1,2.642193827,0.733333333,0.191666667,37.64902315,1.2,45.17882778,1,37.64902315,62.74837191,24
S218,C,64.5125,0.087177748,1,1.784614187,0.829166667,0.070833333,109.6454898,1,109.6454898,0,0,0,24
S086,C,87.13106796,0.418583043,0.985645933,0.30162823,0.736842105,0.157894737,127.4382379,1,127.4382379,1,127.4382379,176.9975526,24
S210,C,133,0.562696876,0.848920863,0.394477889,0.532374101,0.338129496,134.893018,1,134.893018,1,134.893018,187.3514138,24
S003,C,68.78534031,0.159044751,0.959798995,0.717372076,0.753768844,0.145728643,103.0538179,1,103.0538179,1,103.0538179,143.1303026,24
S114,A,47.73362445,0.286360831,0.991341991,0.330690134,0.792207792,0.147186147,72.95700874,1.2,87.54841048,1,72.95700874,121.5950146,24
S074,C,76.32163743,0.621882468,0.93442623,0.347781619,0.612021858,0.278688525,88.74450003,1,88.74450003,1,88.74450003,123.25625,24
S007,A,28.95,0.258487195,1,0.976528063,0.795833333,0.133333333,45.05745833,1.2,54.06895,0,0,0,24
S273,A,105.3777778,0.179010048,0.909090909,0.519523542,0.737373737,0.161616162,153.4918024,1.2,184.1901629,1,153.4918024,255.8196707,24
S189,A,58.88741722,0.108888122,0.949685535,1.099249628,0.779874214,0.144654088,89.65068288,1.2,107.5808195,0,0,0,24
